experiment_name,algorithm,scenario,topology,num_packets,packet_size_bytes,t_round_ms,cooldown_ms,lambda_div,point_budget,total_packets_sent,total_packets_received,total_packets_lost,total_packets_unaccounted,packet_loss_rate_percent,latency_avg_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_path_switches,wall_clock_seconds
random__path_failure_recovery__sciera_large__np5000_tr2000_cd5000_ld0.5_b100,random,path_failure_recovery,topologies/sciera_large.json,5000,1500,2000,5000,0.5,100,25939,7530,0,18409,0.0,41584.9011,41506.0284,77172.0053,89401.0059,40.0002,94503.0065,63,5.425
