experiment_name,algorithm,scenario,topology,num_packets,packet_size_bytes,t_round_ms,cooldown_ms,lambda_div,point_budget,total_packets_sent,total_packets_received,total_packets_lost,total_packets_unaccounted,packet_loss_rate_percent,latency_avg_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_path_switches,wall_clock_seconds
round_robin__thundering_herd__sciera_large__np5000_tr2000_cd5000_ld0.5_b100,round_robin,thundering_herd,topologies/sciera_large.json,5000,1500,2000,5000,0.5,100,242342,1033,0,241309,0.0,52601.6188,52110.0047,103381.0101,111228.0085,292.0002,114449.0104,269,11.576
