experiment_name,algorithm,scenario,topology,num_packets,packet_size_bytes,t_round_ms,cooldown_ms,lambda_div,point_budget,total_packets_sent,total_packets_received,total_packets_lost,total_packets_unaccounted,packet_loss_rate_percent,latency_avg_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,latency_min_ms,latency_max_ms,total_path_switches,wall_clock_seconds
lowest_hop_count__shared_bottleneck__sciera_large__np5000_tr2000_cd5000_ld0.5_b100,lowest_hop_count,shared_bottleneck,topologies/sciera_large.json,5000,1500,2000,5000,0.5,100,337917,1116,0,336801,0.0,48762.3698,48791.0033,95183.0063,100550.0066,310.0002,105014.0069,0,13.022
